SZAVAZOKOR,MEGYEKOD,MEGYE,OEVK,SZEKHELY,SZH_KER,TELEPULES_SORSZAM,TELEPULES,OEVK14,OEVK26
15-173-001,15,SOMOGY,04,Siófok,,173,Sérsekszõlõs,04,04
15-174-001,15,SOMOGY,01,Kaposvár,,174,Simonfa,01,01
15-175-001,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-002,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-003,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-004,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-005,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-006,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-007,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-008,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-009,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-010,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-011,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-012,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-013,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-014,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-015,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-016,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-017,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-018,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-019,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-020,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-021,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-022,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-023,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-175-024,15,SOMOGY,04,Siófok,,175,Siófok,04,04
15-176-001,15,SOMOGY,04,Siófok,,176,Siójut,04,04
15-177-001,15,SOMOGY,04,Siófok,,177,Som,04,04
15-178-001,15,SOMOGY,04,Siófok,,178,Somodor,04,04
15-179-001,15,SOMOGY,04,Siófok,,179,Somogyacsa,04,04
15-180-001,15,SOMOGY,02,Barcs,,180,Somogyaracs,02,02
15-181-001,15,SOMOGY,03,Marcali,,181,Somogyaszaló,03,03
15-181-002,15,SOMOGY,03,Marcali,,181,Somogyaszaló,03,03
15-182-001,15,SOMOGY,04,Siófok,,182,Somogybabod,04,04
15-183-001,15,SOMOGY,02,Barcs,,183,Somogybükkösd,02,02
15-184-001,15,SOMOGY,02,Barcs,,184,Somogycsicsó,02,02
15-185-001,15,SOMOGY,04,Siófok,,185,Somogydöröcske,04,04
15-186-001,15,SOMOGY,04,Siófok,,186,Somogyegres,04,04
15-187-001,15,SOMOGY,03,Marcali,,187,Somogyfajsz,03,03
15-188-001,15,SOMOGY,03,Marcali,,188,Somogygeszti,03,03
15-189-001,15,SOMOGY,03,Marcali,,189,Somogyjád,03,03
15-189-002,15,SOMOGY,03,Marcali,,189,Somogyjád,03,03
15-190-001,15,SOMOGY,04,Siófok,,190,Somogymeggyes,04,04
15-191-001,15,SOMOGY,03,Marcali,,191,Somogysámson,03,03
15-192-001,15,SOMOGY,03,Marcali,,192,Somogysárd,03,03
15-193-001,15,SOMOGY,03,Marcali,,193,Somogysimonyi,03,03
15-194-001,15,SOMOGY,03,Marcali,,194,Somogyszentpál,03,03
15-195-001,15,SOMOGY,04,Siófok,,195,Somogyszil,04,04
15-196-001,15,SOMOGY,02,Barcs,,196,Somogyszob,02,02
15-196-002,15,SOMOGY,02,Barcs,,196,Somogyszob,02,02
15-197-001,15,SOMOGY,03,Marcali,,197,Somogytúr,03,03
15-198-001,15,SOMOGY,02,Barcs,,198,Somogyudvarhely,02,02
15-198-002,15,SOMOGY,02,Barcs,,198,Somogyudvarhely,02,02
15-199-001,15,SOMOGY,03,Marcali,,199,Somogyvámos,03,03
15-200-001,15,SOMOGY,03,Marcali,,200,Somogyvár,03,03
15-200-002,15,SOMOGY,03,Marcali,,200,Somogyvár,03,03
15-200-003,15,SOMOGY,03,Marcali,,200,Somogyvár,03,03
15-201-001,15,SOMOGY,03,Marcali,,201,Somogyzsitfa,03,03
15-201-002,15,SOMOGY,03,Marcali,,201,Somogyzsitfa,03,03
15-202-001,15,SOMOGY,01,Kaposvár,,202,Szabadi,01,01
15-203-001,15,SOMOGY,02,Barcs,,203,Szabás,02,02
15-204-001,15,SOMOGY,04,Siófok,,204,Szántód,04,04
15-205-001,15,SOMOGY,03,Marcali,,205,Szegerdõ,03,03
15-206-001,15,SOMOGY,01,Kaposvár,,206,Szenna,01,01
15-207-001,15,SOMOGY,02,Barcs,,207,Szenta,02,02
15-208-001,15,SOMOGY,01,Kaposvár,,208,Szentbalázs,01,01
15-209-001,15,SOMOGY,02,Barcs,,209,Szentborbás,02,02
15-210-001,15,SOMOGY,04,Siófok,,210,Szentgáloskér,04,04
15-211-001,15,SOMOGY,03,Marcali,,211,Szenyér,03,03
15-212-001,15,SOMOGY,01,Kaposvár,,212,Szilvásszentmárton,01,01
15-213-001,15,SOMOGY,04,Siófok,,213,Szorosad,04,04
15-214-001,15,SOMOGY,04,Siófok,,214,Szólád,04,04
15-215-001,15,SOMOGY,03,Marcali,,215,Szõkedencs,03,03
15-216-001,15,SOMOGY,03,Marcali,,216,Szõlõsgyörök,03,03
15-216-002,15,SOMOGY,03,Marcali,,216,Szõlõsgyörök,03,03
15-217-001,15,SOMOGY,02,Barcs,,217,Szulok,02,02
15-218-001,15,SOMOGY,04,Siófok,,218,Tab,04,04
15-218-002,15,SOMOGY,04,Siófok,,218,Tab,04,04
15-218-003,15,SOMOGY,04,Siófok,,218,Tab,04,04
15-218-004,15,SOMOGY,04,Siófok,,218,Tab,04,04
15-218-005,15,SOMOGY,04,Siófok,,218,Tab,04,04
15-219-001,15,SOMOGY,03,Marcali,,219,Tapsony,03,03
15-220-001,15,SOMOGY,02,Barcs,,220,Tarany,02,02
15-220-002,15,SOMOGY,02,Barcs,,220,Tarany,02,02
15-221-001,15,SOMOGY,04,Siófok,,221,Taszár,04,04
15-221-002,15,SOMOGY,04,Siófok,,221,Taszár,04,04
15-222-001,15,SOMOGY,03,Marcali,,222,Táska,03,03
15-223-001,15,SOMOGY,04,Siófok,,223,Teleki,04,04
15-224-001,15,SOMOGY,04,Siófok,,224,Tengõd,04,04
15-225-001,15,SOMOGY,03,Marcali,,225,Tikos,03,03
15-226-001,15,SOMOGY,04,Siófok,,226,Torvaj,04,04
15-227-001,15,SOMOGY,02,Barcs,,227,Tótújfalu,02,02
15-228-001,15,SOMOGY,04,Siófok,,228,Törökkoppány,04,04
15-229-001,15,SOMOGY,03,Marcali,,229,Újvárfalva,03,03
15-229-002,15,SOMOGY,03,Marcali,,229,Újvárfalva,03,03
15-230-001,15,SOMOGY,03,Marcali,,230,Varászló,03,03
15-231-001,15,SOMOGY,03,Marcali,,231,Várda,03,03
15-232-001,15,SOMOGY,02,Barcs,,232,Vése,02,02
15-233-001,15,SOMOGY,02,Barcs,,233,Visnye,02,02
15-234-001,15,SOMOGY,04,Siófok,,234,Visz,04,04
15-235-001,15,SOMOGY,02,Barcs,,235,Vízvár,02,02
15-236-001,15,SOMOGY,03,Marcali,,236,Vörs,03,03
15-237-001,15,SOMOGY,04,Siófok,,237,Zala,04,04
15-238-001,15,SOMOGY,04,Siófok,,238,Zamárdi,04,04
15-238-002,15,SOMOGY,04,Siófok,,238,Zamárdi,04,04
15-239-001,15,SOMOGY,02,Barcs,,239,Zákány,02,02
15-239-002,15,SOMOGY,02,Barcs,,239,Zákány,02,02
15-240-001,15,SOMOGY,04,Siófok,,240,Zics,04,04
15-241-001,15,SOMOGY,04,Siófok,,241,Zimány,04,04
15-242-001,15,SOMOGY,01,Kaposvár,,242,Zselickisfalud,01,01
15-243-001,15,SOMOGY,01,Kaposvár,,243,Zselickislak,01,01
15-244-001,15,SOMOGY,01,Kaposvár,,244,Zselicszentpál,01,01
15-245-001,15,SOMOGY,02,Barcs,,245,Zákányfalu,02,02
15-246-001,15,SOMOGY,04,Siófok,,246,Balatonvilágos,04,04
16-001-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,001,Ajak,03,03
16-001-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,001,Ajak,03,03
16-001-003,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,001,Ajak,03,03
16-002-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,002,Anarcs,03,03
16-002-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,002,Anarcs,03,03
16-003-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,003,Apagy,05,05
16-003-002,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,003,Apagy,05,05
16-003-003,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,003,Apagy,05,05
16-004-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,004,Aranyosapáti,04,04
16-004-002,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,004,Aranyosapáti,04,04
16-005-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,005,Baktalórántháza,05,05
16-005-002,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,005,Baktalórántháza,05,05
16-005-003,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,005,Baktalórántháza,05,05
16-006-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,006,Balkány,06,06
16-006-002,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,006,Balkány,06,06
16-006-003,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,006,Balkány,06,06
16-006-004,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,006,Balkány,06,06
16-006-005,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,006,Balkány,06,06
16-006-006,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,006,Balkány,06,06
16-007-001,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,007,Balsa,02,02
16-008-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,008,Barabás,04,04
16-009-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,009,Bátorliget,06,06
16-010-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,010,Benk,04,04
16-011-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,011,Beregdaróc,04,04
16-012-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,012,Beregsurány,04,04
16-013-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,013,Berkesz,03,03
16-014-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,014,Besenyõd,05,05
16-015-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,015,Beszterec,03,03
16-016-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,016,Biri,06,06
16-017-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,017,Botpalád,04,04
16-018-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,018,Bököny,06,06
16-018-002,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,018,Bököny,06,06
16-018-003,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,018,Bököny,06,06
16-018-004,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,018,Bököny,06,06
16-019-001,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,019,Buj,02,02
16-019-002,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,019,Buj,02,02
16-019-003,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,019,Buj,02,02
16-020-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,020,Cégénydányád,04,04
16-021-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,021,Csaholc,04,04
16-022-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,022,Csaroda,04,04
16-023-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,023,Császló,04,04
16-024-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,024,Csegöld,04,04
16-025-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,025,Csenger,05,05
16-025-002,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,025,Csenger,05,05
16-025-003,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,025,Csenger,05,05
16-025-004,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,025,Csenger,05,05
16-025-005,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,025,Csenger,05,05
16-026-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,026,Csengersima,05,05
16-027-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,027,Csengerújfalu,05,05
16-028-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,028,Darnó,04,04
16-029-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,029,Demecser,03,03
16-029-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,029,Demecser,03,03
16-029-003,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,029,Demecser,03,03
16-029-004,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,029,Demecser,03,03
16-029-005,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,029,Demecser,03,03
16-030-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,030,Dombrád,03,03
16-030-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,030,Dombrád,03,03
16-030-003,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,030,Dombrád,03,03
16-031-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,031,Döge,03,03
16-031-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,031,Döge,03,03
16-032-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,032,Encsencs,06,06
16-032-002,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,032,Encsencs,06,06
16-033-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,033,Eperjeske,04,04
16-034-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,034,Érpatak,06,06
16-034-002,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,034,Érpatak,06,06
16-035-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,035,Fábiánháza,06,06
16-035-002,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,035,Fábiánháza,06,06
16-035-003,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,035,Fábiánháza,06,06
16-036-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,036,Fehérgyarmat,04,04
16-036-002,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,036,Fehérgyarmat,04,04
16-036-003,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,036,Fehérgyarmat,04,04
16-036-004,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,036,Fehérgyarmat,04,04
16-036-005,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,036,Fehérgyarmat,04,04
16-036-006,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,036,Fehérgyarmat,04,04
16-036-007,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,036,Fehérgyarmat,04,04
16-037-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,037,Fényeslitke,03,03
16-037-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,037,Fényeslitke,03,03
16-038-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,038,Fülesd,04,04
16-039-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,039,Fülpösdaróc,05,05
16-040-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,040,Gacsály,04,04
16-041-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,041,Garbolc,04,04
16-042-001,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,042,Gávavencsellõ,02,02
16-042-002,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,042,Gávavencsellõ,02,02
16-042-003,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,042,Gávavencsellõ,02,02
16-043-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,043,Gelénes,04,04
16-044-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,044,Gemzse,03,03
16-045-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,045,Geszteréd,06,06
16-045-002,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,045,Geszteréd,06,06
16-046-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,046,Géberjén,05,05
16-047-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,047,Gégény,03,03
16-047-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,047,Gégény,03,03
16-048-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,048,Gulács,04,04
16-049-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,049,Gyõröcske,04,04
16-050-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,050,Gyõrtelek,05,05
16-051-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,051,Gyulaháza,03,03
16-051-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,051,Gyulaháza,03,03
16-052-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,052,Gyügye,04,04
16-053-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,053,Gyüre,04,04
16-054-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,054,Hermánszeg,04,04
16-055-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,055,Hetefejércse,04,04
16-056-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,056,Hodász,05,05
16-056-002,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,056,Hodász,05,05
16-056-003,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,056,Hodász,05,05
16-057-001,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,057,Ibrány,02,02
16-057-002,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,057,Ibrány,02,02
16-057-003,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,057,Ibrány,02,02
16-057-004,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,057,Ibrány,02,02
16-057-005,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,057,Ibrány,02,02
16-057-006,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,057,Ibrány,02,02
16-058-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,058,Ilk,04,04
16-059-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,059,Jánd,04,04
16-060-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,060,Jánkmajtis,04,04
16-061-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,061,Jármi,05,05
16-062-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,062,Jéke,03,03
16-063-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,063,Kállósemjén,06,06
16-063-002,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,063,Kállósemjén,06,06
16-063-003,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,063,Kállósemjén,06,06
16-063-004,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,063,Kállósemjén,06,06
16-063-005,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,063,Kállósemjén,06,06
16-064-001,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,064,Kálmánháza,02,02
16-064-002,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,064,Kálmánháza,02,02
16-064-003,16,SZABOLCS-SZATMÁR-BEREG,02,Nyíregyháza,,064,Kálmánháza,02,02
16-065-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,065,Kántorjánosi,05,05
16-065-002,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,065,Kántorjánosi,05,05
16-066-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,066,Kemecse,03,03
16-066-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,066,Kemecse,03,03
16-066-003,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,066,Kemecse,03,03
16-066-004,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,066,Kemecse,03,03
16-067-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,067,Kék,03,03
16-067-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,067,Kék,03,03
16-068-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,068,Kékcse,03,03
16-068-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,068,Kékcse,03,03
16-069-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,069,Kérsemjén,04,04
16-070-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,070,Kisar,04,04
16-071-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,071,Kishódos,04,04
16-072-001,16,SZABOLCS-SZATMÁR-BEREG,06,Nyírbátor,,072,Kisléta,06,06
16-073-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,073,Kisnamény,04,04
16-074-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,074,Kispalád,04,04
16-075-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,075,Kisszekeres,04,04
16-076-001,16,SZABOLCS-SZATMÁR-BEREG,04,Vásárosnamény,,076,Kisvarsány,04,04
16-077-001,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-002,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-003,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-004,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-005,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-006,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-007,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-008,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-009,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-010,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-011,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-012,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-013,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-014,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-015,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-077-016,16,SZABOLCS-SZATMÁR-BEREG,03,Kisvárda,,077,Kisvárda,03,03
16-078-001,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,078,Kocsord,05,05
16-078-002,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,078,Kocsord,05,05
16-078-003,16,SZABOLCS-SZATMÁR-BEREG,05,Mátészalka,,078,Kocsord,05,05
